SMILES,IC50
CC1(C)CC1NC(=O)c1ccc(nc1)-n1ncc(c1O)-c1ccc(cc1)C#N,60.3
CC(NC(=O)c1ccc(nc1)-n1ncc(c1O)-c1ccc(cc1)C#N)C1CCCO1,60.3
Cc1cc(ccc1-c1cnn(c1O)-c1ccc(cn1)C(=O)NCCC1CCOC1)C#N,60.3
COCCC(C)NC(=O)c1ccc(nc1)-n1ncc(c1O)-c1ccc(cc1C)C#N,60.3
Oc1c(cnn1-c1ccc(cn1)C(=O)NCC1(F)CCCCC1)-c1ccc(cc1)C#N,60.3
C[C@H]1C[C@@H]1NC(=O)c1ccc(nc1)-n1ncc(c1O)-c1ccc(cc1)C#N,60.3
O=C(NCc1ccc2OCCc2c1)c1ccc(nc1)-c1ncn[nH]1,61
CC(c1ccc(Cl)cc1)n1cc(nn1)-c1cnc(C(=O)NCC(O)=O)c(O)c1,61
COc1cccc(Oc2ccc(CN3CCC(O)=C(C(=O)NCC(O)=O)C3=O)cc2)c1,61
COc1cccc(Oc2ccc(CN3CCC(O)=C(C(=O)NCC(O)=O)C3=O)cn2)c1,61
COCCC1(CC1)NC(=O)c1ccc(nc1)-n1ncc(c1O)-c1ccc(cc1C)C#N,61.7
Cc1cc(ccc1-c1cnn(c1O)-c1ccc(cn1)C(=O)N[C@@H]1CCOC1)C#N,61.7
Cc1cc(ccc1-c1cnn(c1O)-c1ccc(cn1)C(=O)NC1CCC1)C#N,61.7
Cc1cc(ccc1-c1cnn(c1O)-c1ccc(cn1)C(=O)N[C@@H]1CC[C@H](O)CC1)C#N,61.7
COc1cc(ccn1)-c1cnn(c1O)-c1ccc(cn1)C(=O)NC1CCOCC1,61.7
C[C@H](NC(=O)c1ccc(nc1)-n1ncc(c1O)-c1ccc(cc1)C#N)C1CCOCC1,61.7
OC(=O)CNC(=O)c1ncc(cc1O)-c1cn(CCCc2ccc(Cl)cc2)nn1,62
OC(=O)CNC(=O)C1=C(O)CCN(Cc2ccc(Oc3cccc(F)c3)cc2)C1=O,63
Cc1ccccc1Oc1ccc(CN2CCC(O)=C(C(=O)NCC(O)=O)C2=O)cc1,63
Cc1cccc(C)c1Oc1cc2c(Nc3ccccc3Cl)nc(nc2cc1F)-n1cc(cn1)C(O)=O,63.1
CCCNc1nc(nc2cc(F)c(Oc3c(C)cccc3C)cc12)-n1cc(cn1)C(O)=O,63.1
Cc1cc(ccc1-c1cnn(c1O)-c1ccc(cn1)C(=O)N[C@H]1CCOC1)C#N,63.1
COC(C)(C)CNC(=O)c1ccc(nc1)-n1ncc(c1O)-c1ccc(cc1)C#N,63.1
Oc1c(cnn1-c1ccc(cn1)C(=O)N[C@H]1CCNC1)-c1ccc(cc1)C#N,63.1
Oc1c(cnn1-c1ccc(cn1)C(=O)NC1CCOCC1)-c1ccc(cc1)C#N,63.1
CN(C)c1nc(nc2cc(F)c(Oc3c(C)cccc3C)cc12)-n1cc(cn1)C(O)=O,63.1
OC(=O)c1cnn(c1)-c1nc(N2CCCC2)c2cc(Oc3ccccc3)ccc2n1,63.1
Cc1cccc(C)c1Oc1cc2c(N)nc(nc2cc1F)-n1cc(cn1)C(O)=O,63.1
CNc1nc(nc2cc(F)c(Oc3c(C)cccc3C)cc12)-n1cc(cn1)C(O)=O,63.1
OC(=O)c1cnn(c1)-c1nc2cc(c(Cl)cc2[nH]1)S(=O)c1ccc(Cl)cc1,63.1
OC(=O)c1cnn(c1)-c1nc2cc(Oc3ccccc3)c(OC(F)(F)F)cc2[nH]1,63.1
OC(=O)c1cnn(c1)-c1nc2cc(Oc3ccccc3)c(cc2[nH]1)C(F)(F)F,63.1
OC(=O)c1cnn(c1)-c1nc2cc(Oc3ccc(Cl)cc3F)c(Cl)cc2[nH]1,63.1
CCSc1cc2nc([nH]c2cc1OC(F)(F)F)-n1cc(cn1)C(O)=O,63.1
Cc1ccc2c3[nH]c(nc3cc(Br)c2n1)-n1cc(cn1)C(O)=O,63.1
CC(C)(C)c1ccc(CSc2cc3nc([nH]c3cc2Cl)-n2cc(cn2)C(O)=O)cc1,63.1
CC(C)Sc1cc2[nH]c(nc2cc1C(F)(F)F)-n1cc(cn1)C(O)=O,63.1
CCS(=O)c1cc2[nH]c(nc2cc1Cl)-n1cc(cn1)C(O)=O,63.1
OC(=O)c1cnn(c1)-c1nc(N2CCCCCC2)c2ccc(Oc3ccccc3)cc2n1,63.1
CCCN(CCC)c1nc(nc2cc(Oc3ccccc3)ccc12)-n1cc(cn1)C(O)=O,63.1
CCN(C)c1nc(nc2cc(Oc3ccccc3)ccc12)-n1cc(cn1)C(O)=O,63.1
OC(=O)c1cnn(c1)-c1nc(NC2CC2)c2cc(OC3CCCCC3)c(F)cc2n1,63.1
CCN(C)c1nc(nc2cc(Cl)c(OC3CCCCC3)cc12)-n1cc(cn1)C(O)=O,63.1
CCN(CC)c1nc(nc2cc(Cl)c(cc12)C(C)C)-n1cc(cn1)C(O)=O,63.1
CCN(CC)c1nc(nc2ccc(OC3CCCCC3)cc12)-n1cc(cn1)C(O)=O,63.1
OC(=O)c1cnn(c1)-c1nc(N2CCCC2)c2cc(OC3CCCCC3)ccc2n1,63.1
CCN(C)c1nc(nc2ccc(Cc3ccccc3)cc12)-n1cc(cn1)C(O)=O,63.1
Cc1cccc(C)c1Oc1cc2c(NCC3CC3)nc(nc2cc1F)-n1cc(cn1)C(O)=O,63.1
OC(=O)c1cnn(c1)-c1nc(NC#N)c2cc(ccc2n1)C1CCCCC1,63.1
CN(C)c1nc(nc2ccc(cc12)C1CCCCC1)-n1cc(cn1)C(O)=O,63.1
CN(C)c1nc(nc2ccc(cc12)-c1ccccc1)-n1cc(cn1)C(O)=O,63.1
OC(=O)c1cnn(c1)-c1nc(N2CCCCC2)c2cc(ccc2n1)-c1ccccc1,63.1
OC(=O)c1cnn(c1)-c1nc(N2CCCCCC2)c2cc(ccc2n1)-c1ccccc1,63.1
Cc1cccc(C)c1Oc1cc2c(N)nc(nc2cc1F)-n1cc(cn1)C(O)=O,63.1
CNc1nc(nc2cc(F)c(Oc3c(C)cccc3C)cc12)-n1cc(cn1)C(O)=O,63.1
CN(C)c1nc(nc2cc(F)c(Oc3c(C)cccc3C)cc12)-n1cc(cn1)C(O)=O,63.1
Cc1cccc(C)c1Oc1cc2c(Nc3ccccc3Cl)nc(nc2cc1F)-n1cc(cn1)C(O)=O,63.1
CCCNc1nc(nc2cc(F)c(Oc3c(C)cccc3C)cc12)-n1cc(cn1)C(O)=O,63.1
Cc1cccc(C)c1Oc1cc2c(NCC3CC3)nc(nc2cc1F)-n1cc(cn1)C(O)=O,63.1
OC(=O)c1cnn(c1)-c1nc(N2CCCCCC2)c2ccc(Oc3ccccc3)cc2n1,63.1
CCCN(CCC)c1nc(nc2cc(Oc3ccccc3)ccc12)-n1cc(cn1)C(O)=O,63.1
CCN(C)c1nc(nc2cc(Oc3ccccc3)ccc12)-n1cc(cn1)C(O)=O,63.1
OC(=O)c1cnn(c1)-c1nc(NC2CC2)c2cc(OC3CCCCC3)c(F)cc2n1,63.1
CCN(C)c1nc(nc2cc(Cl)c(OC3CCCCC3)cc12)-n1cc(cn1)C(O)=O,63.1
CCN(CC)c1nc(nc2cc(Cl)c(cc12)C(C)C)-n1cc(cn1)C(O)=O,63.1
CCN(CC)c1nc(nc2ccc(OC3CCCCC3)cc12)-n1cc(cn1)C(O)=O,63.1
OC(=O)c1cnn(c1)-c1nc(N2CCCC2)c2cc(OC3CCCCC3)ccc2n1,63.1
CCN(C)c1nc(nc2ccc(Cc3ccccc3)cc12)-n1cc(cn1)C(O)=O,63.1
OC(=O)c1cnn(c1)-c1nc(NC#N)c2cc(ccc2n1)C1CCCCC1,63.1
CN(C)c1nc(nc2ccc(cc12)C1CCCCC1)-n1cc(cn1)C(O)=O,63.1
CN(C)c1nc(nc2ccc(cc12)-c1ccccc1)-n1cc(cn1)C(O)=O,63.1
OC(=O)c1cnn(c1)-c1nc(N2CCCCC2)c2cc(ccc2n1)-c1ccccc1,63.1
OC(=O)c1cnn(c1)-c1nc(N2CCCCCC2)c2cc(ccc2n1)-c1ccccc1,63.1
OC(=O)c1cnn(c1)-c1nc(N2CCCC2)c2cc(Oc3ccccc3)ccc2n1,63.1
OC(=O)CNC(=O)c1ncc(cc1O)C#CCOc1ccc(Cl)cc1,64
Cc1cc(ccc1-c1cnn(c1O)-c1ccc(cn1)C(=O)NC1(C)CC1)C#N,64.6
Cc1cc(ccc1-c1cnn(c1O)-c1ccc(cn1)C(=O)NCCCO)C#N,64.6
Oc1c(cnn1-c1ccc(cn1)C(=O)NCc1ccccc1)-n1ccc(=O)cc1,64.6
Cn1c2cc(Br)ccc2c(O)c(C(=O)CCC(O)=O)c1=O,65
Cc1cccc(Oc2ccc(CN3CCC(O)=C(C(=O)NCC(O)=O)C3=O)cn2)c1,66
OC(=O)CNC(=O)C1=C(O)CCN(Cc2ccc(Oc3cccc(F)c3)nc2)C1=O,66
OC(=O)CNC(=O)c1nc(Cl)cc2n(cnc12)-c1ccccc1,66
OC(=O)CNC(=O)c1c(O)c2CCCCc2n(Cc2ccc(cc2)C(F)(F)F)c1=O,66
Cc1cc(ccc1-c1cnn(c1O)-c1ccc(cn1)C(=O)NC1CC1)C#N,66.1
Oc1c(cnn1-c1ccc(cn1)C(=O)NCCCN1CCOCC1)-c1ccc(cc1)C#N,66.1
COc1cc(ccc1-c1cnn(c1O)-c1ccc(cn1)C(=O)NCCC1CCCO1)C#N,66.1
Oc1c(cnn1-c1ccc(cn1)C(=O)NC1CC1)-c1ccc(cc1)C#N,66.1
C[C@H](NC(=O)c1ccc(nc1)-n1ncc(c1O)-c1ccc(cc1)C#N)C(F)(F)F,66.1
OC(=O)CNC(=O)c1c(O)n(C2CCCCC2)c(=O)n(C2CCCCC2)c1=O,67
CC(C)C[C@H](NC(C)=O)C(=O)N[C@H](Cc1ccccc1)C(=O)NCc1ccc2n(C)c(=O)c(C(=O)NCC(O)=O)c(O)c2c1,67.5
Cc1cc(ccc1-c1cnn(c1O)-c1ccc(cn1)C(=O)NCCCOCC1CC1)C#N,67.6
C[C@@H](NC(=O)c1ccc(nc1)-n1ncc(c1O)-c1ccc(cc1)C#N)C1CC1,67.6
COCCCNC(=O)c1ccc(nc1)-n1ncc(c1O)-c1ccc(cc1C)C#N,67.6
Cc1cc(ccc1-c1cnn(c1O)-c1ccc(cn1)C(=O)NCC1CCCO1)C#N,67.6
OC(=O)CNC(=O)C1=C(O)CCN(Cc2ccc(Oc3ccc(Cl)cn3)cc2)C1=O,68
OC(=O)CNC(=O)c1ncc(cc1O)-c1cn(CCCOc2ccc(Cl)cc2)nn1,68
Cc1ccc(Oc2ccc(CN3CCC(O)=C(C(=O)NCC(O)=O)C3=O)nc2)cc1,69
[Na+].Cc1ccc(Oc2ccc(CN3CCC(O)=C(C(=O)NCC([O-])=O)C3=O)nc2)cc1,69
Oc1c(cnn1-c1ccc(cn1)C(=O)N1CCOCC1)-c1ccc(cc1)C#N,69.2
CC[C@@H](C)NC(=O)c1ccc(nc1)-n1ncc(c1O)-c1ccc(cc1C)C#N,69.2
Cc1ccccc1OCC#Cc1cnc(C(=O)NCC(O)=O)c(O)c1,70
OC(=O)CNC(=O)c1nc(Cl)c2ccccc2c1O,70
Cc1ccccc1OCC#Cc1cnc(C(=O)NCC(O)=O)c(O)c1,70.4
COc1cc(ccn1)-c1cnn(c1O)-c1ccc(cn1)C(=O)NC1CCC1,70.8
COCC1(CNC(=O)c2ccc(nc2)-n2ncc(c2O)-c2ccc(cc2C)C#N)CC1,70.8
CC(C)NC(=O)c1ccc(nc1)-n1ncc(c1O)-c1ccc(cc1)C#N,70.8
Cc1ccc(Oc2ncc(CN3CCC(O)=C(C(=O)NCC(O)=O)C3=O)cn2)cc1,72
OC(=O)Cc1csc(=NC(=O)CS(=O)(=O)c2ccccc2)n1O,72
OC(=O)Cc1csc(=NC(=O)CS(=O)(=O)c2ccccc2Cl)n1O,72
CCCNC(=O)c1ccc(nc1)-n1ncc(c1O)-c1ccc(cc1C)C#N,72.4
COC[C@@H](NC(=O)c1ccc(nc1)-n1ncc(c1O)-c1ccc(cc1C)C#N)C(C)C,72.4
COCC1(CCCC1)NC(=O)c1ccc(nc1)-n1ncc(c1O)-c1ccc(cc1C)C#N,72.4
OC(=O)c1cnn(c1)-c1nc2cc(c(Cl)cc2[nH]1)C(F)(F)F,72.4
OC(=O)CNC(=O)c1nc(Cl)c2ccccc2c1O,73
COCC(C)NC(=O)c1ccc(nc1)-n1ncc(c1O)-c1ccc(cc1C)C#N,74.1
Oc1c(cnn1-c1ccc(cn1)C(=O)NCc1ccccc1)-c1ccc(cc1F)C#N,74.1
Cc1cccc(Oc2ccc(CN3CCC(O)=C(C(=O)NCC(O)=O)C3=O)cc2)c1,75
COCC1(CNC(=O)c2ccc(nc2)-n2ncc(c2O)-c2ccc(cc2)C#N)CC1,75.9
CN(C1CC1)C(=O)c1ccc(nc1)-n1ncc(c1O)-c1ccc(cc1)C#N,75.9
Oc1c(cnn1-c1ccc(cn1)C(=O)NC1CCCC1)-c1ccc(cc1)C#N,75.9
COCCCN(C)C(=O)c1ccc(nc1)-n1ncc(c1O)-c1ccc(cc1)C#N,75.9
Cc1cccnc1CN1CCC2(CC1)N(C(=O)N(C2=O)c1ccc(cc1)-n1cccn1)c1cc(=O)[nH]cn1,76
CCC(c1ccc(Cl)cc1)n1cc(nn1)-c1cnc(C(=O)NCC(O)=O)c(O)c1,76
OC(=O)CNC(=O)c1ncc(cc1O)-c1cn(CCOc2ccc(Cl)cc2)nn1,77
OC(=O)CNC(=O)C1=C(O)CCN(Cc2ccc(Oc3ccccc3F)cc2)C1=O,77
Oc1c(cnn1-c1ccc(cn1)C(=O)NCC1CCOCC1)-c1ccc(cc1F)C#N,77.6
COCCC(C)(C)NC(=O)c1ccc(nc1)-n1ncc(c1O)-c1ccc(cc1C)C#N,77.6
CCN1CCC(CC1)NC(=O)c1ccc(nc1)-n1ncc(c1O)-c1ccnc(OC)c1,77.6
CO[C@@H]1CC[C@@H](CC1)NC(=O)c1ccc(nc1)-n1ncc(c1O)-c1ccc(cc1C)C#N,77.6
OC(=O)c1cnn(c1)-c1nc2scc(Cc3ccccc3)c2c(=O)[nH]1,78
OC(=O)CNC(=O)C1=C(O)CCN(Cc2ccc(Oc3ccc(cn3)C(F)(F)F)cc2)C1=O,79
Cc1cc(CCCC(O)=O)cnc1CN1CCC2(CCN(C2=O)c2ccc(cc2)-c2ccccc2)CC1,79
Cc1cccc(OCC#Cc2cnc(C(=O)NCC(O)=O)c(O)c2)c1C,79.2
CCCCN(CCCC)c1nc(nc2cc(Oc3ccccc3)ccc12)-n1cc(cn1)C(O)=O,79.4
CN(C)c1nc(nc2cc(F)c(OC3CCCCC3)cc12)-n1cc(cn1)C(O)=O,79.4
CCN(C)c1nc(nc2cc(F)c(OC3CCCCC3)cc12)-n1cc(cn1)C(O)=O,79.4
OC(=O)c1cnn(c1)-c1nc(N2CCCC2)c2cc(OC3CCCCC3)c(Cl)cc2n1,79.4
CN(C)c1nc(nc2ccc(Cc3ccccc3)cc12)-n1cc(cn1)C(O)=O,79.4
CCN(CC)c1nc(nc2ccc(Cc3ccccc3)cc12)-n1cc(cn1)C(O)=O,79.4
OC(=O)c1cnn(c1)-c1nc(N2CCCC2)c2cc(Cc3ccccc3)ccc2n1,79.4
OC(=O)c1cnn(c1)-c1nc(NC2CC2)c2cc(Cc3ccccc3)ccc2n1,79.4
Cc1cccc(C)c1Oc1cc2c(NC3CC3)nc(nc2cc1F)-n1cc(cn1)C(O)=O,79.4
Cc1cccc(C)c1Oc1cc2c(NC3CCOCC3)nc(nc2cc1F)-n1cc(cn1)C(O)=O,79.4
CNc1nc(nc2ccc(cc12)C1CCCCC1)-n1cc(cn1)C(O)=O,79.4
OC(=O)c1cnn(c1)-c1nc(N2CCCCC2)c2cc(ccc2n1)C1CCCCC1,79.4
OC(=O)c1cnn(c1)-c1nc(Nc2ccccc2Cl)c2cc(ccc2n1)C1CCCCC1,79.4
OC(=O)c1cnn(c1)-c1nc(N2CCC(F)CC2)c2cc(ccc2n1)C1CCCCC1,79.4
OC(=O)c1cnn(c1)-c1nc(N2CCCCCC2)c2cc(ccc2n1)C1CCCCC1,79.4
OC(=O)c1cnn(c1)-c1nc(Nc2ccccc2)c2cc(ccc2n1)-c1ccccc1,79.4
OC(=O)c1cnn(c1)-c1nc(NC#N)c2cc(ccc2n1)-c1ccccc1,79.4
CC(=O)NC1CCN(CC1)c1nc(nc2ccc(Oc3ccc(Cl)cc3)cc12)-n1cc(cn1)C(O)=O,79.4
COc1cc(ccn1)-c1cnn(c1O)-c1ccc(cn1)C(=O)NCCO,79.4
Cc1cc(ncc1C(=O)NCCC1CCCOC1)-n1ncc(c1O)-c1ccc(cc1)C#N,79.4
COCCCNC(=O)c1ccc(nc1)-n1ncc(c1O)-c1ccnc(OC)c1,79.4
COCCCNC(=O)c1ccc(nc1)-n1ncc(c1O)-c1ccc(=O)n(C)c1,79.4
COc1cc(ccn1)-c1cnn(c1O)-c1ccc(nc1)C(=O)NCC1CCOCC1,79.4
COCC(C)Nc1nc(nc2cc(F)c(Oc3c(C)cccc3C)cc12)-n1cc(cn1)C(O)=O,79.4
CCCCN(CCCC)c1nc(nc2cc(F)c(Oc3c(C)cccc3C)cc12)-n1cc(cn1)C(O)=O,79.4
CS(=O)(=O)c1ccc2nc([nH]c2c1)-n1cc(cn1)C(O)=O,79.4
OC(=O)c1cnn(c1)-c1nc2c(Br)c(Cl)c(Cl)cc2[nH]1,79.4
COc1ccc(Oc2cc3nc([nH]c3cc2Cl)-n2cc(cn2)C(O)=O)cc1,79.4
OC(=O)c1cnn(c1)-c1nc2cc(Oc3ccc(F)c(Cl)c3)c(Cl)cc2[nH]1,79.4
CSc1cc2[nH]c(nc2cc1C(F)(F)F)-n1cc(cn1)C(O)=O,79.4
CCCSc1cc2[nH]c(nc2cc1C(F)(F)F)-n1cc(cn1)C(O)=O,79.4
CSc1cc2[nH]c(nc2cc1OC(F)(F)F)-n1cc(cn1)C(O)=O,79.4
OC(=O)c1cnn(c1)-c1nc2cc(ccc2[nH]1)C(=O)NCc1ccccc1,79.4
OC(=O)c1cnn(c1)-c1nc2cc(ccc2[nH]1)-c1cccc(c1)C(F)(F)F,79.4
OC(=O)c1cnn(c1)-c1nc2cc(ccc2[nH]1)-c1ccc(Cl)c(Cl)c1,79.4
CN(C)c1nc(nc2cc(F)c(OC3CCCCC3)cc12)-n1cc(cn1)C(O)=O,79.4
CCN(C)c1nc(nc2cc(F)c(OC3CCCCC3)cc12)-n1cc(cn1)C(O)=O,79.4
OC(=O)c1cnn(c1)-c1nc(N2CCCC2)c2cc(OC3CCCCC3)c(Cl)cc2n1,79.4
CN(C)c1nc(nc2ccc(Cc3ccccc3)cc12)-n1cc(cn1)C(O)=O,79.4
CCN(CC)c1nc(nc2ccc(Cc3ccccc3)cc12)-n1cc(cn1)C(O)=O,79.4
OC(=O)c1cnn(c1)-c1nc(N2CCCC2)c2cc(Cc3ccccc3)ccc2n1,79.4
OC(=O)c1cnn(c1)-c1nc(NC2CC2)c2cc(Cc3ccccc3)ccc2n1,79.4
CNc1nc(nc2ccc(cc12)C1CCCCC1)-n1cc(cn1)C(O)=O,79.4
OC(=O)c1cnn(c1)-c1nc(N2CCCCC2)c2cc(ccc2n1)C1CCCCC1,79.4
OC(=O)c1cnn(c1)-c1nc(Nc2ccccc2Cl)c2cc(ccc2n1)C1CCCCC1,79.4
OC(=O)c1cnn(c1)-c1nc(N2CCC(F)CC2)c2cc(ccc2n1)C1CCCCC1,79.4
OC(=O)c1cnn(c1)-c1nc(N2CCCCCC2)c2cc(ccc2n1)C1CCCCC1,79.4
OC(=O)c1cnn(c1)-c1nc(Nc2ccccc2)c2cc(ccc2n1)-c1ccccc1,79.4
OC(=O)c1cnn(c1)-c1nc(NC#N)c2cc(ccc2n1)-c1ccccc1,79.4
CC(=O)NC1CCN(CC1)c1nc(nc2ccc(Oc3ccc(Cl)cc3)cc12)-n1cc(cn1)C(O)=O,79.4
COCC(C)Nc1nc(nc2cc(F)c(Oc3c(C)cccc3C)cc12)-n1cc(cn1)C(O)=O,79.4
CCCCN(CCCC)c1nc(nc2cc(F)c(Oc3c(C)cccc3C)cc12)-n1cc(cn1)C(O)=O,79.4
Cc1cccc(C)c1Oc1cc2c(NC3CC3)nc(nc2cc1F)-n1cc(cn1)C(O)=O,79.4
Cc1cccc(C)c1Oc1cc2c(NC3CCOCC3)nc(nc2cc1F)-n1cc(cn1)C(O)=O,79.4
CCCCN(CCCC)c1nc(nc2cc(Oc3ccccc3)ccc12)-n1cc(cn1)C(O)=O,79.4
OC(=O)c1cnn(c1)-c1nc2cc(c(Cl)cc2[nH]1)C(F)(F)F,79.43
OC(=O)c1cnn(c1)-c1nc2cc(Cl)c(F)cc2[nH]1,79.43
OC(=O)CNC(=O)c1ncc(cc1O)-c1cn(CCOc2ccc(Cl)cc2)nn1,80
COc1ccc(cc1)-c1cccc2c(O)oc(=O)c(C(=O)NCC(O)=O)c12,80
Cc1ccc(cc1)-c1cccc2c(O)oc(=O)c(C(=O)NCC(O)=O)c12,80
COCC(C)(C)NC(=O)c1ccc(nc1)-n1ncc(c1O)-c1ccc(cc1)C#N,81.3
CC[C@H](C)NC(=O)c1ccc(nc1)-n1ncc(c1O)-c1ccnc(OC)c1,81.3
CC1=C(COC1=O)N1CCC2(CCN(C[C@@H](O)c3cc4Cn5nnnc5-c4cc3C3CC3)CC2)C1=O,82
Oc1c(cnn1-c1ccc(cn1)C(=O)NC1CCN(CC1)C1CC1)-c1ccc(cc1)C#N,83.2
COCC(C)(C)NC(=O)c1ccc(nc1)-n1ncc(c1O)-c1ccc(cc1C)C#N,83.2
COc1cc(ccn1)-c1cnn(c1O)-c1ccc(cn1)C(=O)NC1CC1,83.2
OC(=O)CNC(=O)c1ncc(cc1O)C#CCOCc1ccc(Cl)cc1,84
Oc1c(cnn1-c1ccc(cn1)C(=O)NCCF)-c1ccc(cc1)C#N,85.1
OC(=O)c1cnn(c1)-c1nc2cc(Sc3ccc(Cl)cc3)c(Cl)cc2[nH]1,85.1
Cn1c2ccc(CNC(=O)[C@@H](Cc3ccccc3)NC(=O)[C@@H](Cc3ccccc3)NC(=O)C(C)(C)C)cc2c(O)c(C(=O)NCC(O)=O)c1=O,86.4
OC(=O)CNC(=O)C1=C(O)CCN(Cc2ccc(Oc3ccc(F)cc3)nc2)C1=O,87
C[C@H]1c2cc(ccc2-c2nnnn12)C(O)CN1CCC2(CCN(C3=C(C)C(=O)OC3)C2=O)CC1,87
COc1cc(ccn1)-c1cnn(c1O)-c1ccc(cn1)C(=O)NCCCN1CCCCC1,87.1
CC[C@H](C)NC(=O)c1ccc(nc1)-n1ncc(c1O)-c1ccc(cc1C)C#N,87.1
CNC(=O)c1cnc(cc1C)-n1ncc(c1O)-c1ccc(cc1)C#N,87.1
OC(=O)CNC(=O)C1=C(O)CCN(Cc2ccc(Oc3ccccc3)cc2)C1=O,88
Cc1ccc(Oc2ccc(CN3CCC(O)=C(C(=O)NCC(O)=O)C3=O)cc2)nc1,89
Cc1cc(ncc1C(=O)N[C@@H]1CC[C@H](O)CC1)-n1ncc(c1O)-c1ccc(cc1)C#N,89.1
CC[C@H](CC#N)NC(=O)c1ccc(nc1)-n1ncc(c1O)-c1ccc(cc1)C#N,89.1
Cc1cc2c(O)c(nc(C#N)c2n(Cc2ccccc2)c1=O)C(=O)NCC(O)=O,90
OC(=O)CNC(=O)c1nc(C#N)c2n(Cc3ccccc3)c(=O)c(Cc3ccccc3)cc2c1O,90
Cc1cc2c(O)c(nc(C#N)c2n(Cc2ccccc2)c1=O)C(=O)NCC(O)=O,90
OC(=O)CNC(=O)c1nc(C#N)c2n(Cc3ccccc3)c(=O)c(Cc3ccccc3)cc2c1O,90
OC(=O)CNC(=O)c1c2c(cccc2c(O)oc1=O)-c1cccc(Cl)c1,90
OC(=O)CNC(=O)c1c2c(cccc2c(O)oc1=O)-c1ccc(cc1)C(F)(F)F,90
CC(=O)N[C@H](Cc1ccccc1)C(=O)N[C@H](Cc1ccccc1)C(=O)NCc1ccc2n(C)c(=O)c(C(=O)NCC(O)=O)c(O)c2c1,90.2
CCCN1CCC(CC1)NC(=O)c1ccc(nc1)-n1ncc(c1O)-c1ccnc(OC)c1,91.2
CC(C)NC(=O)c1ccc(nc1)-n1ncc(c1O)-c1ccc(cc1C)C#N,91.2
Cc1ccc(Oc2ncc(CN3CCC(O)=C(C(=O)NCC(O)=O)C3=O)cc2C)cn1,92
COc1cc(ccn1)-c1cnn(c1O)-c1ccc(cn1)C(=O)NCCOC(C)C,93.3
Cc1cc(ncc1C(=O)NC1CC1)-n1ncc(c1O)-c1ccc(cc1)C#N,93.3
CNCCCNC(=O)c1ccc(nc1)-n1ncc(c1O)-c1ccc(cc1)C#N,93.3
Oc1c(cnn1-c1ccc(cn1)C(=O)NCCC1CC1)-c1ccc(cc1)C#N,93.3
CCCNC(=O)c1ccc(nc1)-n1ncc(c1O)-c1ccnc(OC)c1,93.3
CCNC(=O)c1cnc(cc1C)-n1ncc(c1O)-c1ccc(cc1)C#N,93.3
COCC(C)(C)NC(=O)c1ccc(nc1)-n1ncc(c1O)-c1ccnc(OC)c1,93.3
COc1cc(ccn1)-c1cnn(c1O)-c1ccc(cn1)C(=O)NCc1ccccc1,93.3
Oc1c(cnn1-c1ccc(cn1)C(=O)NCC(F)(F)F)-c1ccc(cc1)C#N,93.3
CC(=O)N[C@H](Cc1ccc2ccccc2c1)C(=O)N[C@H](Cc1ccccc1)C(=O)NCc1ccc2n(C)c(=O)c(C(=O)NCC(O)=O)c(O)c2c1,93.8
OC(=O)CNC(=O)C1=C(O)CCN(Cc2ccc(Oc3ccccc3)nc2)C1=O,94
COc1cc(ccn1)-c1cnn(c1O)-c1ccc(cn1)C(=O)NCC(C)C,95.5
OC(=O)CNC(=O)C1=C(O)CCN(Cc2ccc(Oc3ccc(F)cc3)cn2)C1=O,96
COCCNC(=O)c1cnc(cc1C)-n1ncc(c1O)-c1ccc(cc1)C#N,97.7
COc1cc(ccc1-c1cnn(c1O)-c1ccc(cn1)C(=O)NCc1ccccc1)C#N,97.7
COc1cccc(c1)-c1cnn(c1O)-c1ccc(cn1)C(=O)NCCCO,97.7
COc1cc(ccn1)-c1cnn(c1O)-c1ccc(cn1)C(=O)NC(C)C,97.7
COc1cc(ccc1-c1cnn(c1O)-c1ccc(cn1)C(=O)NC1CC1)C#N,97.7
COc1cc(ccn1)-c1cnn(c1O)-c1ccc(cn1)C(=O)NCCCN1CCCC1,97.7
COc1cc(ccn1)-c1cnn(c1O)-c1ccc(cn1)C(=O)NCCCCO,97.7
OC(=O)Cc1csc(=NC(=O)CS(=O)(=O)c2cccc(Cl)c2)n1O,98
Cc1cccnc1CN1CCC2(CCN(C2=O)c2ccc(cc2)-c2ccccc2)CC1,98
OC(=O)CNC(=O)c1ncc(cc1O)-c1ccc(cc1)C#N,99
Cc1ccccc1Oc1ccc(CN2CCC(O)=C(C(=O)NCC(O)=O)C2=O)cn1,99
OC(=O)CNC(=O)c1nc(C#N)c2c(ccn(Cc3ccccc3)c2=O)c1O,100
OC(=O)CNC(=O)c1c(O)cc(-c2cc(F)cc(Cl)c2)c2ncnn12,100
OC(=O)c1cnn(c1)-c1nc2cc(Cl)c(OC(F)(F)F)cc2[nH]1,100
OC(=O)c1cnn(c1)-c1nc2cc(c(F)cc2[nH]1)C(F)(F)F,100
OC(=O)CNC(=O)c1nc(C#N)c2c(ccn(Cc3ccccc3)c2=O)c1O,100
